plantId,scientificName,acceptedName,family,plantForm,flammabilityClass,ratingReason,recommendation,canonicalUrl,source,sourcePage,original,via,verdict,verdictRaw,claims,claimOriginal,score,plantPart,condition,sourcePlacement,edition,documentDate,sourceUrl,accessedOn
thuja-occidentalis,Thuja occidentalis,Thuja occidentalis,Cupressaceae,shrub,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-occidentalis/,flamits,https://fireapproved.com/plants/source/flamits/,Romero2019,,not-rated,temperature at flaming (°C): 362.3,"FLAMITS record 11386; Ignitability measurement; plant part leaves; fuel live; predrying no; device epiradiator; site Romero2019-1; sampling july. Primary study Romero2019: Romero, B., Fernandez, C., Lecareux, C., Ormeño, E., & Ganteaume, A. (2019). How terpene content affects fuel flammability of wildlandurban interface vegetation. International Journal of Wildland Fire, 28, 614.",,"{""value"":362.3,""scale"":""FLAMITS — temperature at flaming (°C)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
thuja-occidentalis,Thuja occidentalis,Thuja occidentalis,Cupressaceae,shrub,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-occidentalis/,flamits,https://fireapproved.com/plants/source/flamits/,Romero2019,,not-rated,flammability value: 87,"FLAMITS record 11393; Ignitability measurement; plant part leaves; fuel live; predrying no; device epiradiator; site Romero2019-1; sampling july. Primary study Romero2019: Romero, B., Fernandez, C., Lecareux, C., Ormeño, E., & Ganteaume, A. (2019). How terpene content affects fuel flammability of wildlandurban interface vegetation. International Journal of Wildland Fire, 28, 614.",,"{""value"":87,""scale"":""FLAMITS — flammability value""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
thuja-plicata,Thuja plicata,Thuja plicata,Cupressaceae,tree,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-plicata/,fps-eastern-us,https://fireapproved.com/plants/source/fps-eastern-us/,,,avoid,NOT Firewise (4),"Fast growing screen in hot, dry, sunny locations. Excellent tall screen. Deer will eat lower branches in winter.",,,,,"{""value"":""LZ3"",""scheme"":""fps-landscape-zone""}",2016-wayback,,,2026-08-23T00:00:00.000Z
thuja-plicata,Thuja plicata,Thuja plicata,Cupressaceae,tree,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-plicata/,osu-b921,https://fireapproved.com/plants/source/osu-b921/,,,avoid,H flammability,Reported to have some deer resistance; adapts to urban sites; fast growth.,,,,,"{""value"":""keep 30 ft from the home (Zone 3)"",""scheme"":""b921-siting""}",2006,,http://web.archive.org/web/20070714035936/http://www.firewise.org/usa/files/ohio_plantlist.pdf,2026-08-23T00:00:00.000Z
thuja-plicata,Thuja plicata,Thuja plicata,Cupressaceae,tree,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-plicata/,msu-e2948,https://fireapproved.com/plants/source/msu-e2948/,,,recommend,considered wildfire-resistant and are recommended for Michigan’s climate,Table 1 row: Thuja plicata (Western red cedar).,,,,,,"New, January 2007",2007-01-01T00:00:00.000Z,https://web.archive.org/web/20070714035839/http://www.firewise.org/usa/files/mi_wildfire_resistant.pdf,2026-08-25T00:00:00.000Z
thuja-plicata,Thuja plicata,Thuja plicata,Cupressaceae,tree,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-plicata/,flamits,https://fireapproved.com/plants/source/flamits/,Kelsey1979,,not-rated,calorific value (kcal/kg): 4815.13,"FLAMITS record 5655; Combustibility measurement; plant part bark; fuel all; predrying yes; device calorimeter; site Kelsey1979-1; sampling ND. Primary study Kelsey1979: Kelsey, R. G., Shafizadeh, F., & Lowery, D. P. (1979). Heat content of bark, twigs, and foliage of nine species of western conifers. United States Department of Agriculture, Forest Service, Research Paper INT-261. Intermountain Forest and Range Experiment Station, Ogden, Utah.",,"{""value"":4815.13,""scale"":""FLAMITS — calorific value (kcal/kg)""}",bark,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
thuja-plicata,Thuja plicata,Thuja plicata,Cupressaceae,tree,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-plicata/,flamits,https://fireapproved.com/plants/source/flamits/,Kelsey1979,,not-rated,calorific value (kcal/kg): 4839.01,"FLAMITS record 5656; Combustibility measurement; plant part twigs; fuel all; predrying yes; device calorimeter; site Kelsey1979-1; sampling ND. Primary study Kelsey1979: Kelsey, R. G., Shafizadeh, F., & Lowery, D. P. (1979). Heat content of bark, twigs, and foliage of nine species of western conifers. United States Department of Agriculture, Forest Service, Research Paper INT-261. Intermountain Forest and Range Experiment Station, Ogden, Utah.",,"{""value"":4839.01,""scale"":""FLAMITS — calorific value (kcal/kg)""}",shoot,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
thuja-plicata,Thuja plicata,Thuja plicata,Cupressaceae,tree,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-plicata/,flamits,https://fireapproved.com/plants/source/flamits/,Kelsey1979,,not-rated,calorific value (kcal/kg): 5350.14,"FLAMITS record 5657; Combustibility measurement; plant part leaves; fuel all; predrying yes; device calorimeter; site Kelsey1979-1; sampling ND. Primary study Kelsey1979: Kelsey, R. G., Shafizadeh, F., & Lowery, D. P. (1979). Heat content of bark, twigs, and foliage of nine species of western conifers. United States Department of Agriculture, Forest Service, Research Paper INT-261. Intermountain Forest and Range Experiment Station, Ogden, Utah.",,"{""value"":5350.14,""scale"":""FLAMITS — calorific value (kcal/kg)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
thuja-plicata,Thuja plicata,Thuja plicata,Cupressaceae,tree,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-plicata/,flamits,https://fireapproved.com/plants/source/flamits/,Fazeli2022,,not-rated,time to flaming (s): 5.4,"FLAMITS record 16480; Ignitability measurement; plant part leaves; fuel live; predrying no; device flat flame burner; site Fazeli2022-1; sampling september to february. Primary study Fazeli2022: Fazeli, H., Jolly, W. M., & Blunck, D. L. (2022). Stages and time-scales of ignition and burning of live fuels for different convective heat fluxes. Fuel, 324, 124490.",,"{""value"":5.4,""scale"":""FLAMITS — time to flaming (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
thuja-plicata,Thuja plicata,Thuja plicata,Cupressaceae,tree,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-plicata/,flamits,https://fireapproved.com/plants/source/flamits/,Fazeli2022,,not-rated,time to flaming (s): 20.8,"FLAMITS record 16481; Ignitability measurement; plant part leaves; fuel live; predrying no; device flat flame burner; site Fazeli2022-1; sampling september to february. Primary study Fazeli2022: Fazeli, H., Jolly, W. M., & Blunck, D. L. (2022). Stages and time-scales of ignition and burning of live fuels for different convective heat fluxes. Fuel, 324, 124490.",,"{""value"":20.8,""scale"":""FLAMITS — time to flaming (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
thuja-plicata,Thuja plicata,Thuja plicata,Cupressaceae,tree,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-plicata/,flamits,https://fireapproved.com/plants/source/flamits/,Fazeli2022,,not-rated,time to flaming (s): 0.4,"FLAMITS record 16482; Ignitability measurement; plant part leaves; fuel dead; predrying no; device flat flame burner; site Fazeli2022-1; sampling september to february. Primary study Fazeli2022: Fazeli, H., Jolly, W. M., & Blunck, D. L. (2022). Stages and time-scales of ignition and burning of live fuels for different convective heat fluxes. Fuel, 324, 124490.",,"{""value"":0.4,""scale"":""FLAMITS — time to flaming (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
thuja-plicata,Thuja plicata,Thuja plicata,Cupressaceae,tree,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-plicata/,flamits,https://fireapproved.com/plants/source/flamits/,Fazeli2022,,not-rated,time to flaming (s): 3.7,"FLAMITS record 16483; Ignitability measurement; plant part leaves; fuel dead; predrying no; device flat flame burner; site Fazeli2022-1; sampling september to february. Primary study Fazeli2022: Fazeli, H., Jolly, W. M., & Blunck, D. L. (2022). Stages and time-scales of ignition and burning of live fuels for different convective heat fluxes. Fuel, 324, 124490.",,"{""value"":3.7,""scale"":""FLAMITS — time to flaming (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
thuja-plicata,Thuja plicata,Thuja plicata,Cupressaceae,tree,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-plicata/,flamits,https://fireapproved.com/plants/source/flamits/,Hao2020,,not-rated,time to flaming (s): 725,"FLAMITS record 19131; Ignitability measurement; plant part wood; fuel dead; predrying yes; device calorimeter; site Hao2020-1; sampling ND. Primary study Hao2020: Hao, H., Chow, C. L., & Lau, D. (2020). Effect of heat flux on combustion of different wood species. Fuel, 278, 118325.",,"{""value"":725,""scale"":""FLAMITS — time to flaming (s)""}",,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
thuja-plicata,Thuja plicata,Thuja plicata,Cupressaceae,tree,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-plicata/,flamits,https://fireapproved.com/plants/source/flamits/,Hao2020,,not-rated,time to flaming (s): 50,"FLAMITS record 19132; Ignitability measurement; plant part wood; fuel dead; predrying yes; device calorimeter; site Hao2020-1; sampling ND. Primary study Hao2020: Hao, H., Chow, C. L., & Lau, D. (2020). Effect of heat flux on combustion of different wood species. Fuel, 278, 118325.",,"{""value"":50,""scale"":""FLAMITS — time to flaming (s)""}",,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
thuja-plicata,Thuja plicata,Thuja plicata,Cupressaceae,tree,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-plicata/,flamits,https://fireapproved.com/plants/source/flamits/,Hao2020,,not-rated,time to flaming (s): 20,"FLAMITS record 19133; Ignitability measurement; plant part wood; fuel dead; predrying yes; device calorimeter; site Hao2020-1; sampling ND. Primary study Hao2020: Hao, H., Chow, C. L., & Lau, D. (2020). Effect of heat flux on combustion of different wood species. Fuel, 278, 118325.",,"{""value"":20,""scale"":""FLAMITS — time to flaming (s)""}",,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
thuja-plicata,Thuja plicata,Thuja plicata,Cupressaceae,tree,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-plicata/,flamits,https://fireapproved.com/plants/source/flamits/,Hao2020,,not-rated,energy flux (kW/m²): 98.1,"FLAMITS record 19140; Combustibility measurement; plant part wood; fuel dead; predrying yes; device calorimeter; site Hao2020-1; sampling ND. Primary study Hao2020: Hao, H., Chow, C. L., & Lau, D. (2020). Effect of heat flux on combustion of different wood species. Fuel, 278, 118325.",,"{""value"":98.1,""scale"":""FLAMITS — energy flux (kW/m²)""}",,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
thuja-plicata,Thuja plicata,Thuja plicata,Cupressaceae,tree,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-plicata/,flamits,https://fireapproved.com/plants/source/flamits/,Hao2020,,not-rated,energy flux (kW/m²): 126.9,"FLAMITS record 19141; Combustibility measurement; plant part wood; fuel dead; predrying yes; device calorimeter; site Hao2020-1; sampling ND. Primary study Hao2020: Hao, H., Chow, C. L., & Lau, D. (2020). Effect of heat flux on combustion of different wood species. Fuel, 278, 118325.",,"{""value"":126.9,""scale"":""FLAMITS — energy flux (kW/m²)""}",,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
thuja-plicata,Thuja plicata,Thuja plicata,Cupressaceae,tree,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-plicata/,flamits,https://fireapproved.com/plants/source/flamits/,Hao2020,,not-rated,energy flux (kW/m²): 186,"FLAMITS record 19142; Combustibility measurement; plant part wood; fuel dead; predrying yes; device calorimeter; site Hao2020-1; sampling ND. Primary study Hao2020: Hao, H., Chow, C. L., & Lau, D. (2020). Effect of heat flux on combustion of different wood species. Fuel, 278, 118325.",,"{""value"":186,""scale"":""FLAMITS — energy flux (kW/m²)""}",,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
thuja-plicata,Thuja plicata,Thuja plicata,Cupressaceae,tree,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-plicata/,flamits,https://fireapproved.com/plants/source/flamits/,Hao2020,,not-rated,mass loss rate (g/s): 0.02,"FLAMITS record 19149; Combustibility measurement; plant part wood; fuel dead; predrying yes; device calorimeter; site Hao2020-1; sampling ND. Primary study Hao2020: Hao, H., Chow, C. L., & Lau, D. (2020). Effect of heat flux on combustion of different wood species. Fuel, 278, 118325.",,"{""value"":0.02,""scale"":""FLAMITS — mass loss rate (g/s)""}",,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
thuja-plicata,Thuja plicata,Thuja plicata,Cupressaceae,tree,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-plicata/,flamits,https://fireapproved.com/plants/source/flamits/,Hao2020,,not-rated,mass loss rate (g/s): 0.06,"FLAMITS record 19150; Combustibility measurement; plant part wood; fuel dead; predrying yes; device calorimeter; site Hao2020-1; sampling ND. Primary study Hao2020: Hao, H., Chow, C. L., & Lau, D. (2020). Effect of heat flux on combustion of different wood species. Fuel, 278, 118325.",,"{""value"":0.06,""scale"":""FLAMITS — mass loss rate (g/s)""}",,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
thuja-plicata,Thuja plicata,Thuja plicata,Cupressaceae,tree,mixed-evidence,disputed,conflict,https://fireapproved.com/plants/thuja-plicata/,flamits,https://fireapproved.com/plants/source/flamits/,Hao2020,,not-rated,mass loss rate (g/s): 0.07,"FLAMITS record 19151; Combustibility measurement; plant part wood; fuel dead; predrying yes; device calorimeter; site Hao2020-1; sampling ND. Primary study Hao2020: Hao, H., Chow, C. L., & Lau, D. (2020). Effect of heat flux on combustion of different wood species. Fuel, 278, 118325.",,"{""value"":0.07,""scale"":""FLAMITS — mass loss rate (g/s)""}",,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
thuja-standishii,Thuja standishii,Thuja standishii,Cupressaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/thuja-standishii/,flamits,https://fireapproved.com/plants/source/flamits/,Zhang2022,,not-rated,maximum flame temperature (°C): 733.932,"FLAMITS record 15580; Combustibility measurement; plant part leaves; fuel all; predrying yes; device burning bench; site Zhang2022-1; sampling january and march 2011. Primary study Zhang2022: Zhang, S., Cornwell, W. K., Zhao, W., van Logtestijn, R. S., Krab, E. J., Aerts, R., & Cornelissen, J. H. (2022). Experimental evidence that leaf litter decomposability and flammability are decoupled across gymnosperm species. Journal of Ecology, 111, 761-772.",,"{""value"":733.932,""scale"":""FLAMITS — maximum flame temperature (°C)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
thuja-standishii,Thuja standishii,Thuja standishii,Cupressaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/thuja-standishii/,flamits,https://fireapproved.com/plants/source/flamits/,Zhang2022,,not-rated,flaming duration (s): 2.4,"FLAMITS record 15621; Sustainability measurement; plant part leaves; fuel all; predrying yes; device burning bench; site Zhang2022-1; sampling january and march 2011. Primary study Zhang2022: Zhang, S., Cornwell, W. K., Zhao, W., van Logtestijn, R. S., Krab, E. J., Aerts, R., & Cornelissen, J. H. (2022). Experimental evidence that leaf litter decomposability and flammability are decoupled across gymnosperm species. Journal of Ecology, 111, 761-772.",,"{""value"":2.4,""scale"":""FLAMITS — flaming duration (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
